datetime,argosid,latitude,longitude,strain,voltage,sst,checksum,ice_concentration
2018-05-15 03:00:00,136863,61.206,-173.922,2.33,14.2,1.52,1.0,0.0
2018-05-15 04:00:00,136863,61.21,-173.926,1.0,14.2,1.56,1.0,0.0
2018-05-15 05:00:00,136863,61.222,-173.894,2.5,14.2,1.56,1.0,0.0
2018-05-15 07:00:00,136863,61.225,-173.895,1.5,14.2,1.52,1.0,0.0
2018-05-15 08:00:00,136863,61.225,-173.881,2.0,14.2,1.48,1.0,0.0
2018-05-15 09:00:00,136863,61.222,-173.88,2.0,14.2,1.52,1.0,0.0
2018-05-15 10:00:00,136863,61.216,-173.881,1.0,14.2,1.52,1.0,0.0
2018-05-15 13:00:00,136863,61.207,-173.912,2.0,14.2,1.44,1.0,0.0
2018-05-15 15:00:00,136863,61.211,-173.936,2.0,14.2,1.38,1.0,0.0
2018-05-15 16:00:00,136863,61.221,-173.935,2.0,14.2,1.36,1.0,0.0
2018-05-15 17:00:00,136863,61.218,-173.938,3.0,14.2,1.36,1.0,0.0
2018-05-15 18:00:00,136863,61.224,-173.952,2.0,14.2,1.36,1.0,0.0
2018-05-15 19:00:00,136863,61.227,-173.966,2.67,14.2,1.36,1.0,0.0
2018-05-15 20:00:00,136863,61.218,-173.944,2.0,14.2,1.4,1.0,0.0
2018-05-15 21:00:00,136863,61.222,-173.95,2.0,14.2,1.44,1.0,0.0
2018-05-15 22:00:00,136863,61.228,-173.966,3.0,14.2,1.52,1.0,0.0
2018-05-15 23:00:00,136863,61.223,-173.997,1.33,14.2,1.63,1.0,0.0
2018-05-16 00:00:00,136863,61.224,-174.012,1.0,14.2,1.76,1.0,0.0
2018-05-16 01:00:00,136863,61.213,-174.06,1.0,14.2,1.82,1.0,0.0
2018-05-16 02:00:00,136863,61.224,-174.056,1.0,14.2,1.92,1.0,0.0
2018-05-16 03:00:00,136863,61.247,-174.052,1.67,14.2,2.13,1.0,0.0
2018-05-16 04:00:00,136863,61.257,-174.032,1.0,14.2,2.2,1.0,0.0
2018-05-16 05:00:00,136863,61.269,-174.028,2.0,14.2,2.16,1.0,0.0
2018-05-16 06:00:00,136863,61.27,-174.034,1.0,14.2,2.12,1.0,0.0
2018-05-16 07:00:00,136863,61.276,-174.023,1.0,14.2,2.12,1.0,0.0
2018-05-16 08:00:00,136863,61.276,-174.016,2.0,14.2,2.04,1.0,0.0
2018-05-16 09:00:00,136863,61.275,-173.993,2.0,14.2,1.96,1.0,0.0
2018-05-16 10:00:00,136863,61.27,-173.99,2.0,14.2,1.92,1.0,0.0
2018-05-16 11:00:00,136863,61.266,-173.988,2.0,14.2,1.88,1.0,0.0
2018-05-16 13:00:00,136863,61.256,-173.994,1.0,14.2,1.72,1.0,0.0
2018-05-16 14:00:00,136863,61.255,-174.009,2.0,14.2,1.68,1.0,0.0
2018-05-16 15:00:00,136863,61.257,-174.012,2.0,14.2,1.68,1.0,0.0
2018-05-16 16:00:00,136863,61.262,-174.02,1.0,14.2,1.67,1.0,0.0
2018-05-16 17:00:00,136863,61.269,-174.021,2.0,14.2,1.72,1.0,0.0
2018-05-16 18:00:00,136863,61.272,-174.012,1.5,14.2,1.72,1.0,0.0
2018-05-16 19:00:00,136863,61.284,-174.016,2.0,14.2,1.72,1.0,0.0
2018-05-16 20:00:00,136863,61.285,-174.016,2.0,14.2,1.72,1.0,0.0
2018-05-16 21:00:00,136863,61.285,-174.015,2.0,14.2,1.79,1.0,0.0
2018-05-16 22:00:00,136863,61.278,-173.988,2.0,14.2,1.88,1.0,0.0
2018-05-16 23:00:00,136863,61.285,-174.001,2.0,14.2,1.88,1.0,0.0
2018-05-17 00:00:00,136863,61.295,-174.025,2.0,14.2,1.92,1.0,0.0
2018-05-17 01:00:00,136863,61.29,-174.028,2.33,14.2,1.92,1.0,0.0
2018-05-17 02:00:00,136863,61.296,-174.056,3.0,14.2,1.96,1.0,0.0
2018-05-17 03:00:00,136863,61.304,-174.052,2.0,14.2,1.96,1.0,0.0
2018-05-17 04:00:00,136863,61.31,-174.06,2.0,14.2,1.96,1.0,0.0
2018-05-17 05:00:00,136863,61.318,-174.051,3.0,14.2,1.96,1.0,0.0
2018-05-17 06:00:00,136863,61.324,-174.043,2.0,14.2,1.96,1.0,0.0
2018-05-17 07:00:00,136863,61.333,-174.027,2.0,14.2,1.92,1.0,0.0
2018-05-17 08:00:00,136863,61.337,-174.02,2.0,14.2,1.88,1.0,0.0
2018-05-17 09:00:00,136863,61.34,-173.988,1.0,14.2,1.88,1.0,0.0
2018-05-17 10:00:00,136863,61.338,-173.985,2.0,14.2,1.88,1.0,0.0
2018-05-17 12:00:00,136863,61.323,-173.965,3.0,14.2,1.88,1.0,0.0
2018-05-17 14:00:00,136863,61.322,-173.986,2.5,14.2,1.86,1.0,0.0
2018-05-17 15:00:00,136863,61.323,-173.994,3.0,14.2,1.84,1.0,0.0
2018-05-17 16:00:00,136863,61.325,-173.99,2.0,14.2,1.8,1.0,0.0
2018-05-17 17:00:00,136863,61.325,-173.996,2.0,14.2,1.84,1.0,0.0
2018-05-17 18:00:00,136863,61.332,-173.998,2.0,14.2,1.84,1.0,0.0
2018-05-17 19:00:00,136863,61.336,-174.0,2.0,14.2,1.84,1.0,0.0
2018-05-17 20:00:00,136863,61.34,-173.996,2.0,14.2,1.84,1.0,0.0
2018-05-17 21:00:00,136863,61.336,-173.994,2.0,14.2,1.88,1.0,0.0
2018-05-17 22:00:00,136863,61.336,-173.996,1.5,14.2,1.9,1.0,0.0
2018-05-17 23:00:00,136863,61.332,-173.998,2.0,14.2,1.96,1.0,0.0
2018-05-18 00:00:00,136863,61.334,-174.031,2.0,14.2,2.0,1.0,0.0
2018-05-18 01:00:00,136863,61.331,-174.032,2.0,14.2,2.04,1.0,0.0
2018-05-18 02:00:00,136863,61.335,-174.045,1.67,14.2,2.15,1.0,0.0
2018-05-18 03:00:00,136863,61.347,-174.055,1.67,14.2,2.23,1.0,0.0
2018-05-18 04:00:00,136863,61.35,-174.064,1.0,14.2,2.24,1.0,0.0
2018-05-18 05:00:00,136863,61.355,-174.063,2.0,14.2,2.29,1.0,0.0
2018-05-18 06:00:00,136863,61.367,-174.064,1.0,14.2,2.3,1.0,0.0
2018-05-18 07:00:00,136863,61.371,-174.061,1.25,14.2,2.29,1.0,0.0
2018-05-18 08:00:00,136863,61.376,-174.047,3.0,14.2,2.12,1.0,0.0
2018-05-18 09:00:00,136863,61.37,-174.028,2.0,14.2,2.08,1.0,0.0
2018-05-18 10:00:00,136863,61.371,-174.019,1.0,14.2,2.04,1.0,0.0
2018-05-18 13:00:00,136863,61.346,-174.022,2.0,14.2,1.8,1.0,0.0
2018-05-18 14:00:00,136863,61.338,-174.044,3.0,14.2,1.84,1.0,0.0
2018-05-18 15:00:00,136863,61.336,-174.046,3.0,14.2,1.8,1.0,0.0
2018-05-18 16:00:00,136863,61.333,-174.06,2.0,14.2,1.8,1.0,0.0
2018-05-18 17:00:00,136863,61.33,-174.062,4.5,14.2,1.76,1.0,0.0
2018-05-18 18:00:00,136863,61.335,-174.059,4.0,14.2,1.72,1.0,0.0
2018-05-18 19:00:00,136863,61.332,-174.078,4.0,14.2,1.68,1.0,0.0
2018-05-18 20:00:00,136863,61.329,-174.066,5.0,14.2,1.66,1.0,0.0
2018-05-18 21:00:00,136863,61.326,-174.08,3.0,14.2,1.68,1.0,0.0
2018-05-18 22:00:00,136863,61.323,-174.081,4.0,14.2,1.62,1.0,0.0
2018-05-18 23:00:00,136863,61.31,-174.083,4.0,14.2,1.52,1.0,0.0
2018-05-19 00:00:00,136863,61.311,-174.118,5.0,14.2,1.4,1.0,0.0
2018-05-19 01:00:00,136863,61.302,-174.142,4.0,14.2,1.38,1.0,0.0
2018-05-19 02:00:00,136863,61.308,-174.146,3.5,14.2,1.4,1.0,0.0
2018-05-19 03:00:00,136863,61.314,-174.188,2.5,14.2,1.4,1.0,0.0
2018-05-19 04:00:00,136863,61.313,-174.203,3.0,14.2,1.44,1.0,0.0
2018-05-19 05:00:00,136863,61.328,-174.214,3.0,14.2,1.47,1.0,0.0
2018-05-19 06:00:00,136863,61.344,-174.219,3.0,14.2,1.52,1.0,0.0
2018-05-19 07:00:00,136863,61.348,-174.224,3.5,14.2,1.56,1.0,0.0
2018-05-19 08:00:00,136863,61.354,-174.2,2.0,14.2,1.6,1.0,0.0
2018-05-19 09:00:00,136863,61.363,-174.188,4.0,14.2,1.64,1.0,0.0
2018-05-19 11:00:00,136863,61.357,-174.15,6.0,14.2,1.68,1.0,0.0
2018-05-19 13:00:00,136863,61.346,-174.151,2.0,14.2,1.68,1.0,0.0
2018-05-19 14:00:00,136863,61.334,-174.16,2.0,14.2,1.68,1.0,0.0
2018-05-19 16:00:00,136863,61.328,-174.18,3.0,14.2,1.72,1.0,0.0
2018-05-19 17:00:00,136863,61.328,-174.188,3.0,14.2,1.72,1.0,0.0
2018-05-19 18:00:00,136863,61.328,-174.189,2.67,14.2,1.75,1.0,0.0
2018-05-19 19:00:00,136863,61.335,-174.196,3.67,14.2,1.76,1.0,0.0
2018-05-19 20:00:00,136863,61.339,-174.182,3.0,14.2,1.8,1.0,0.0
2018-05-19 21:00:00,136863,61.34,-174.17,3.0,14.2,1.8,1.0,0.0
2018-05-19 22:00:00,136863,61.33,-174.161,3.0,14.2,1.84,1.0,0.0
2018-05-19 23:00:00,136863,61.334,-174.156,4.0,14.2,1.88,1.0,0.0
2018-05-20 00:00:00,136863,61.329,-174.156,2.0,14.2,1.92,1.0,0.0
2018-05-20 01:00:00,136863,61.325,-174.158,4.0,14.2,1.92,1.0,0.0
2018-05-20 02:00:00,136863,61.324,-174.163,2.0,14.2,1.88,1.0,0.0
2018-05-20 03:00:00,136863,61.32,-174.183,3.0,14.2,1.88,1.0,0.0
2018-05-20 04:00:00,136863,61.319,-174.202,4.5,14.2,1.88,1.0,0.0
2018-05-20 06:00:00,136863,61.33,-174.215,3.0,14.2,1.84,1.0,0.0
2018-05-20 07:00:00,136863,61.342,-174.211,3.5,14.2,1.82,1.0,0.0
2018-05-20 08:00:00,136863,61.346,-174.205,2.0,14.2,1.8,1.0,0.0
2018-05-20 09:00:00,136863,61.353,-174.182,3.0,14.2,1.8,1.0,0.0
2018-05-20 14:00:00,136863,61.328,-174.072,2.0,14.2,1.88,1.0,0.0
2018-05-20 15:00:00,136863,61.311,-174.071,4.0,14.2,1.88,1.0,0.0
2018-05-20 16:00:00,136863,61.305,-174.08,3.0,14.2,1.88,1.0,0.0
2018-05-20 17:00:00,136863,61.298,-174.086,2.5,14.2,1.88,1.0,0.0
2018-05-20 18:00:00,136863,61.298,-174.096,3.0,14.2,1.88,1.0,0.0
2018-05-20 19:00:00,136863,61.297,-174.095,4.0,14.2,1.88,1.0,0.0
2018-05-20 20:00:00,136863,61.298,-174.101,3.0,14.2,1.88,1.0,0.0
2018-05-20 21:00:00,136863,61.303,-174.104,3.0,14.2,1.87,1.0,0.0
2018-05-20 22:00:00,136863,61.299,-174.09,4.33,14.2,1.8,1.0,0.0
2018-05-20 23:00:00,136863,61.304,-174.072,4.0,14.2,1.8,1.0,0.0
2018-05-21 00:00:00,136863,61.306,-174.066,6.0,14.2,1.8,1.0,0.0
2018-05-21 01:00:00,136863,61.304,-174.048,4.0,14.2,1.8,1.0,0.0
2018-05-21 02:00:00,136863,61.29,-174.073,4.0,14.2,1.78,1.0,0.0
2018-05-21 03:00:00,136863,61.287,-174.078,2.75,14.2,1.73,1.0,0.0
2018-05-21 04:00:00,136863,61.282,-174.093,4.0,14.2,1.72,1.0,0.0
2018-05-21 05:00:00,136863,61.28,-174.099,3.0,14.2,1.68,1.0,0.0
2018-05-21 06:00:00,136863,61.279,-174.114,3.25,14.2,1.68,1.0,0.0
2018-05-21 07:00:00,136863,61.274,-174.134,4.0,14.2,1.68,1.0,0.0
2018-05-21 08:00:00,136863,61.288,-174.121,3.33,14.2,1.65,1.0,0.0
2018-05-21 10:00:00,136863,61.297,-174.1,3.0,14.2,1.64,1.0,0.0
2018-05-21 13:00:00,136863,61.295,-174.049,4.0,14.2,1.56,1.0,0.0
2018-05-21 14:00:00,136863,61.291,-174.041,7.0,14.2,1.56,1.0,0.0
2018-05-21 15:00:00,136863,61.276,-174.024,4.5,14.2,1.52,1.0,0.0
2018-05-21 16:00:00,136863,61.265,-174.032,4.0,14.2,1.52,1.0,0.0
2018-05-21 17:00:00,136863,61.256,-174.02,3.0,14.2,1.5,1.0,0.0
2018-05-21 18:00:00,136863,61.25,-174.045,4.33,14.2,1.48,1.0,0.0
2018-05-21 19:00:00,136863,61.238,-174.038,2.5,14.2,1.48,1.0,0.0
2018-05-21 20:00:00,136863,61.245,-174.085,2.0,14.2,1.48,1.0,0.0
2018-05-21 21:00:00,136863,61.244,-174.068,3.0,14.2,1.54,1.0,0.0
2018-05-21 22:00:00,136863,61.248,-174.076,3.0,14.2,1.56,1.0,0.0
2018-05-21 23:00:00,136863,61.241,-174.07,2.0,14.2,1.62,1.0,0.0
2018-05-22 00:00:00,136863,61.248,-174.068,2.5,14.2,1.66,1.0,0.0
2018-05-22 01:00:00,136863,61.252,-174.069,2.0,14.2,1.74,1.0,0.0
2018-05-22 02:00:00,136863,61.251,-174.075,3.5,14.2,1.76,1.0,0.0
2018-05-22 03:00:00,136863,61.253,-174.082,2.0,14.2,1.84,1.0,0.0
2018-05-22 04:00:00,136863,61.245,-174.081,2.33,14.2,1.85,1.0,0.0
2018-05-22 05:00:00,136863,61.244,-174.095,3.0,14.2,1.9,1.0,0.0
2018-05-22 06:00:00,136863,61.244,-174.108,2.0,14.2,1.93,1.0,0.0
2018-05-22 07:00:00,136863,61.248,-174.128,2.0,14.2,1.96,1.0,0.0
2018-05-22 08:00:00,136863,61.25,-174.13,2.0,14.2,1.96,1.0,0.0
2018-05-22 09:00:00,136863,61.259,-174.129,1.0,14.2,1.96,1.0,0.0
2018-05-22 10:00:00,136863,61.26,-174.129,1.0,14.2,1.96,1.0,0.0
2018-05-22 13:00:00,136863,61.268,-174.097,3.0,14.2,1.88,1.0,0.0
2018-05-22 14:00:00,136863,61.268,-174.094,2.5,14.2,1.88,1.0,0.0
2018-05-22 15:00:00,136863,61.265,-174.098,3.0,14.2,1.88,1.0,0.0
2018-05-22 16:00:00,136863,61.261,-174.096,2.5,14.2,1.88,1.0,0.0
2018-05-22 17:00:00,136863,61.258,-174.106,3.5,14.2,1.88,1.0,0.0
2018-05-22 18:00:00,136863,61.258,-174.116,3.5,14.2,1.88,1.0,0.0
2018-05-22 19:00:00,136863,61.257,-174.126,3.0,14.2,1.88,1.0,0.0
2018-05-22 20:00:00,136863,61.26,-174.134,3.5,14.2,1.84,1.0,0.0
2018-05-22 21:00:00,136863,61.268,-174.151,2.5,14.2,1.84,1.0,0.0
2018-05-22 22:00:00,136863,61.271,-174.147,3.67,14.2,1.84,1.0,0.0
2018-05-22 23:00:00,136863,61.282,-174.148,3.5,14.2,1.8,1.0,0.0
2018-05-23 00:00:00,136863,61.286,-174.151,3.0,14.2,1.8,1.0,0.0
2018-05-23 01:00:00,136863,61.294,-174.15,3.5,14.2,1.8,1.0,0.0
2018-05-23 02:00:00,136863,61.303,-174.153,3.0,14.2,1.8,1.0,0.0
2018-05-23 03:00:00,136863,61.299,-174.146,2.67,14.2,1.8,1.0,0.0
2018-05-23 04:00:00,136863,61.3,-174.162,4.0,14.2,1.8,1.0,0.0
2018-05-23 05:00:00,136863,61.302,-174.166,3.5,14.2,1.8,1.0,0.0
2018-05-23 06:00:00,136863,61.302,-174.182,5.0,14.2,1.8,1.0,0.0
2018-05-23 07:00:00,136863,61.307,-174.198,4.25,14.2,1.8,1.0,0.0
2018-05-23 09:00:00,136863,61.324,-174.217,4.0,14.2,1.84,1.0,0.0
2018-05-23 12:00:00,136863,61.354,-174.214,5.0,14.2,1.84,1.0,0.0
2018-05-23 13:00:00,136863,61.355,-174.227,4.0,14.2,1.88,1.0,0.0
2018-05-23 14:00:00,136863,61.357,-174.208,4.0,14.2,1.88,1.0,0.0
2018-05-23 15:00:00,136863,61.354,-174.21,5.0,14.2,1.88,1.0,0.0
2018-05-23 17:00:00,136863,61.348,-174.222,4.0,14.2,1.92,1.0,0.0
2018-05-23 18:00:00,136863,61.34,-174.247,3.5,14.2,1.94,1.0,0.0
2018-05-23 19:00:00,136863,61.344,-174.274,3.5,14.2,2.0,1.0,0.0
2018-05-23 20:00:00,136863,61.344,-174.289,3.67,14.2,2.04,1.0,0.0
2018-05-23 21:00:00,136863,61.35,-174.319,4.0,14.2,2.1,1.0,0.0
2018-05-23 22:00:00,136863,61.35,-174.323,5.0,14.2,2.12,1.0,0.0
2018-05-23 23:00:00,136863,61.364,-174.337,4.0,14.2,2.16,1.0,0.0
2018-05-24 00:00:00,136863,61.36,-174.331,4.0,14.2,2.16,1.0,0.0
2018-05-24 01:00:00,136863,61.373,-174.348,5.33,14.2,2.2,1.0,0.0
2018-05-24 02:00:00,136863,61.392,-174.337,3.0,14.2,2.2,1.0,0.0
2018-05-24 03:00:00,136863,61.378,-174.344,3.0,14.2,2.2,1.0,0.0
2018-05-24 04:00:00,136863,61.374,-174.352,3.75,14.2,2.21,1.0,0.0
2018-05-24 05:00:00,136863,61.372,-174.361,3.5,14.2,2.2,1.0,0.0
2018-05-24 06:00:00,136863,61.369,-174.383,4.0,14.2,2.16,1.0,0.0
2018-05-24 07:00:00,136863,61.366,-174.394,3.0,14.2,2.12,1.0,0.0
2018-05-24 09:00:00,136863,61.368,-174.41,3.5,14.2,2.02,1.0,0.0
2018-05-24 10:00:00,136863,61.373,-174.423,3.0,14.2,2.04,1.0,0.0
2018-05-24 12:00:00,136863,61.376,-174.42,3.0,14.2,2.0,1.0,0.0
2018-05-24 13:00:00,136863,61.382,-174.419,3.0,14.2,2.0,1.0,0.0
2018-05-24 15:00:00,136863,61.388,-174.411,4.0,14.2,2.04,1.0,0.0
2018-05-24 16:00:00,136863,61.38,-174.424,3.0,14.2,2.12,1.0,0.0
2018-05-24 17:00:00,136863,61.376,-174.424,3.5,14.2,2.12,1.0,0.0
2018-05-24 18:00:00,136863,61.37,-174.429,2.0,14.2,2.08,1.0,0.0
2018-05-24 19:00:00,136863,61.365,-174.454,4.0,14.2,2.12,1.0,0.0
2018-05-24 20:00:00,136863,61.362,-174.455,3.0,14.2,2.12,1.0,0.0
2018-05-24 21:00:00,136863,61.364,-174.493,3.0,14.2,2.21,1.0,0.0
2018-05-24 22:00:00,136863,61.359,-174.514,3.0,14.2,2.24,1.0,0.0
2018-05-24 23:00:00,136863,61.366,-174.522,4.0,14.2,2.28,1.0,0.0
2018-05-25 00:00:00,136863,61.379,-174.513,3.0,14.2,2.28,1.0,0.0
2018-05-25 01:00:00,136863,61.38,-174.505,3.5,14.2,2.3,1.0,0.0
2018-05-25 02:00:00,136863,61.387,-174.505,3.0,14.2,2.29,1.0,0.0
2018-05-25 03:00:00,136863,61.387,-174.493,3.0,14.2,2.2,1.0,0.0
2018-05-25 04:00:00,136863,61.388,-174.49,3.5,14.2,2.18,1.0,0.0
2018-05-25 05:00:00,136863,61.383,-174.485,3.0,14.2,2.12,1.0,0.0
2018-05-25 06:00:00,136863,61.375,-174.497,2.5,14.2,2.12,1.0,0.0
2018-05-25 07:00:00,136863,61.37,-174.5,3.0,14.2,2.12,1.0,0.0
2018-05-25 08:00:00,136863,61.366,-174.505,3.0,14.2,2.12,1.0,0.0
2018-05-25 10:00:00,136863,61.359,-174.526,3.0,14.2,2.16,1.0,0.0
2018-05-25 13:00:00,136863,61.36,-174.536,3.0,14.2,2.24,1.0,0.0
2018-05-25 15:00:00,136863,61.367,-174.524,3.0,14.2,2.24,1.0,0.0
2018-05-25 16:00:00,136863,61.361,-174.508,3.67,14.2,2.29,1.0,0.0
2018-05-25 17:00:00,136863,61.358,-174.519,4.0,14.2,2.32,1.0,0.0
2018-05-25 18:00:00,136863,61.352,-174.506,4.33,14.2,2.33,1.0,0.0
2018-05-25 19:00:00,136863,61.344,-174.522,3.33,14.2,2.4,1.0,0.0
2018-05-25 20:00:00,136863,61.323,-174.498,4.0,14.2,2.4,1.0,0.0
2018-05-25 21:00:00,136863,61.33,-174.531,3.33,14.2,2.44,1.0,0.0
2018-05-25 22:00:00,136863,61.332,-174.559,2.0,14.2,2.5,1.0,0.0
2018-05-25 23:00:00,136863,61.326,-174.568,3.0,14.2,2.52,1.0,0.0
2018-05-26 00:00:00,136863,61.338,-174.574,2.0,14.2,2.6,1.0,0.0
2018-05-26 01:00:00,136863,61.343,-174.553,3.0,14.2,2.6,1.0,0.0
2018-05-26 02:00:00,136863,61.348,-174.56,3.0,14.2,2.64,1.0,0.0
2018-05-26 03:00:00,136863,61.352,-174.544,3.0,14.2,2.68,1.0,0.0
2018-05-26 04:00:00,136863,61.352,-174.537,3.0,14.2,2.65,1.0,0.0
2018-05-26 05:00:00,136863,61.35,-174.523,3.0,14.2,2.64,1.0,0.0
2018-05-26 06:00:00,136863,61.347,-174.52,3.0,14.2,2.64,1.0,0.0
2018-05-26 07:00:00,136863,61.338,-174.502,3.0,14.2,2.6,1.0,0.0
2018-05-26 08:00:00,136863,61.328,-174.51,3.0,14.2,2.56,1.0,0.0
2018-05-26 09:00:00,136863,61.322,-174.51,4.0,14.2,2.56,1.0,0.0
2018-05-26 10:00:00,136863,61.315,-174.51,2.0,14.2,2.56,1.0,0.0
2018-05-26 11:00:00,136863,61.313,-174.516,3.0,14.2,2.52,1.0,0.0
2018-05-26 12:00:00,136863,61.315,-174.528,2.0,14.2,2.52,1.0,0.0
2018-05-26 14:00:00,136863,61.318,-174.531,2.5,14.2,2.52,1.0,0.0
2018-05-26 16:00:00,136863,61.321,-174.52,3.0,14.2,2.52,1.0,0.0
2018-05-26 17:00:00,136863,61.319,-174.503,2.0,14.2,2.52,1.0,0.0
2018-05-26 18:00:00,136863,61.315,-174.492,2.0,14.2,2.52,1.0,0.0
2018-05-26 19:00:00,136863,61.311,-174.495,2.0,14.2,2.56,1.0,0.0
2018-05-26 20:00:00,136863,61.302,-174.524,2.0,14.2,2.65,1.0,0.0
2018-05-26 21:00:00,136863,61.282,-174.518,2.0,14.2,2.76,1.0,0.0
2018-05-26 22:00:00,136863,61.287,-174.522,2.0,14.2,3.2,1.0,0.0
2018-05-26 23:00:00,136863,61.282,-174.565,3.0,14.2,3.44,1.0,0.0
2018-05-27 00:00:00,136863,61.309,-174.548,2.0,14.2,3.69,1.0,0.0
2018-05-27 01:00:00,136863,61.322,-174.553,1.67,13.93,3.83,1.0,0.0
2018-05-27 03:00:00,136863,61.326,-174.53,2.0,14.2,3.4,1.0,0.0
2018-05-27 04:00:00,136863,61.323,-174.538,2.0,14.2,3.36,1.0,0.0
2018-05-27 05:00:00,136863,61.329,-174.522,2.0,14.2,3.31,1.0,0.0
2018-05-27 06:00:00,136863,61.329,-174.502,2.0,14.2,3.2,1.0,0.0
2018-05-27 07:00:00,136863,61.326,-174.501,2.5,14.2,3.08,1.0,0.0
2018-05-27 08:00:00,136863,61.32,-174.493,1.0,14.2,3.0,1.0,0.0
2018-05-27 09:00:00,136863,61.313,-174.487,2.67,14.2,2.93,1.0,0.0
2018-05-27 10:00:00,136863,61.305,-174.482,2.0,14.2,2.84,1.0,0.0
2018-05-27 13:00:00,136863,61.298,-174.508,2.0,14.2,2.72,1.0,0.0
2018-05-27 15:00:00,136863,61.305,-174.504,3.0,14.2,2.68,1.0,0.0
2018-05-27 16:00:00,136863,61.311,-174.518,2.0,14.2,2.64,1.0,0.0
2018-05-27 17:00:00,136863,61.312,-174.493,3.0,14.2,2.64,1.0,0.0
2018-05-27 18:00:00,136863,61.315,-174.492,3.0,14.2,2.68,1.0,0.0
2018-05-27 19:00:00,136863,61.31,-174.483,3.0,14.2,2.68,1.0,0.0
2018-05-27 20:00:00,136863,61.306,-174.474,2.67,14.2,2.69,1.0,0.0
2018-05-27 21:00:00,136863,61.3,-174.482,2.0,14.2,2.68,1.0,0.0
2018-05-27 22:00:00,136863,61.3,-174.491,2.0,14.2,2.73,1.0,0.0
2018-05-27 23:00:00,136863,61.294,-174.495,3.33,14.2,2.81,1.0,0.0
2018-05-28 00:00:00,136863,61.293,-174.508,2.0,14.2,2.88,1.0,0.0
2018-05-28 01:00:00,136863,61.309,-174.522,2.0,14.2,3.05,1.0,0.0
2018-05-28 03:00:00,136863,61.326,-174.523,3.0,14.2,3.16,1.0,0.0
2018-05-28 04:00:00,136863,61.335,-174.522,2.5,14.2,3.2,1.0,0.0
2018-05-28 05:00:00,136863,61.334,-174.512,2.0,14.2,3.2,1.0,0.0
2018-05-28 06:00:00,136863,61.344,-174.507,3.0,14.2,3.16,1.0,0.0
2018-05-28 08:00:00,136863,61.34,-174.498,3.0,14.2,3.08,1.0,0.0
2018-05-28 14:00:00,136863,61.336,-174.512,2.0,14.2,2.76,1.0,0.0
2018-05-28 15:00:00,136863,61.336,-174.514,4.0,14.2,2.76,1.0,0.0
2018-05-28 16:00:00,136863,61.346,-174.522,4.0,14.2,2.7,1.0,0.0
2018-05-28 17:00:00,136863,61.353,-174.529,3.0,14.2,2.72,1.0,0.0
2018-05-28 18:00:00,136863,61.356,-174.535,3.0,14.2,2.72,1.0,0.0
2018-05-28 20:00:00,136863,61.359,-174.541,4.0,14.2,2.72,1.0,0.0
2018-05-28 21:00:00,136863,61.361,-174.559,3.67,14.2,2.67,1.0,0.0
2018-05-28 22:00:00,136863,61.365,-174.567,3.0,14.2,2.64,1.0,0.0
2018-05-28 23:00:00,136863,61.367,-174.584,4.0,14.2,2.64,1.0,0.0
2018-05-29 00:00:00,136863,61.37,-174.612,5.0,14.2,2.6,1.0,0.0
2018-05-29 01:00:00,136863,61.379,-174.626,4.0,14.2,2.56,1.0,0.0
2018-05-29 02:00:00,136863,61.39,-174.625,3.67,14.2,2.52,1.0,0.0
2018-05-29 03:00:00,136863,61.396,-174.639,3.0,14.2,2.48,1.0,0.0
2018-05-29 04:00:00,136863,61.404,-174.659,3.0,14.2,2.48,1.0,0.0
2018-05-29 05:00:00,136863,61.414,-174.66,3.0,14.2,2.48,1.0,0.0
2018-05-29 06:00:00,136863,61.42,-174.653,3.67,14.2,2.48,1.0,0.0
2018-05-29 07:00:00,136863,61.424,-174.655,4.0,14.2,2.48,1.0,0.0
2018-05-29 14:00:00,136863,61.426,-174.722,4.0,14.2,2.56,1.0,0.0
2018-05-29 16:00:00,136863,61.439,-174.733,3.0,14.2,2.56,1.0,0.0
2018-05-29 17:00:00,136863,61.45,-174.738,4.0,14.2,2.52,1.0,0.0
2018-05-29 18:00:00,136863,61.449,-174.742,3.0,14.2,2.54,1.0,0.0
2018-05-29 19:00:00,136863,61.453,-174.745,4.0,14.2,2.56,1.0,0.0
2018-05-29 20:00:00,136863,61.452,-174.76,3.0,14.2,2.56,1.0,0.0
2018-05-29 21:00:00,136863,61.455,-174.76,5.0,14.2,2.56,1.0,0.0
2018-05-29 22:00:00,136863,61.455,-174.765,3.25,14.2,2.56,1.0,0.0
2018-05-29 23:00:00,136863,61.464,-174.783,3.0,14.2,2.56,1.0,0.0
2018-05-30 00:00:00,136863,61.462,-174.816,4.5,14.2,2.56,1.0,0.0
2018-05-30 02:00:00,136863,61.481,-174.837,3.0,14.2,2.56,1.0,0.0
2018-05-30 03:00:00,136863,61.489,-174.838,3.5,14.2,2.56,1.0,0.0
2018-05-30 04:00:00,136863,61.497,-174.833,4.0,14.2,2.57,1.0,0.0
2018-05-30 05:00:00,136863,61.511,-174.829,3.0,14.2,2.6,1.0,0.0
2018-05-30 06:00:00,136863,61.515,-174.811,3.0,14.2,2.56,1.0,0.0
2018-05-30 07:00:00,136863,61.521,-174.813,3.0,14.2,2.56,1.0,0.0
