year_doy_hhmm,year_doy_hhmm,argosid,latitude,longitude,strain,voltage,sst,checksum
2019-01-07 01:02:00,2019-01-07 01:02:00,145469,61.548,174.648,35.0,9.2,0.20,True
2019-01-07 01:46:00,2019-01-07 01:46:00,145469,61.546,174.646,35.0,9.2,0.20,True
2019-01-07 02:47:00,2019-01-07 02:47:00,145469,61.542,174.652,32.0,9.0,0.20,True
2019-01-07 02:56:00,2019-01-07 02:56:00,145469,61.540,174.659,32.0,9.0,0.20,True
2019-01-07 03:51:00,2019-01-07 03:51:00,145469,61.538,174.636,32.0,9.2,0.20,True
2019-01-07 04:28:00,2019-01-07 04:28:00,145469,61.543,174.644,32.0,9.2,0.20,True
2019-01-07 04:39:00,2019-01-07 04:39:00,145469,61.547,174.649,32.0,9.2,0.20,True
2019-01-07 05:03:00,2019-01-07 05:03:00,145469,61.550,174.641,32.0,9.2,0.16,True
2019-01-07 05:32:00,2019-01-07 05:32:00,145469,61.550,174.645,32.0,9.2,0.20,True
2019-01-07 05:31:00,2019-01-07 05:31:00,145469,61.551,174.646,32.0,9.2,0.20,True
2019-01-07 06:17:00,2019-01-07 06:17:00,145469,61.552,174.647,35.0,9.2,0.20,True
2019-01-07 06:42:00,2019-01-07 06:42:00,145469,61.555,174.634,35.0,9.2,0.16,True
2019-01-07 07:10:00,2019-01-07 07:10:00,145469,61.556,174.616,35.0,9.2,0.20,True
2019-01-07 07:05:00,2019-01-07 07:05:00,145469,61.552,174.622,35.0,9.2,0.16,True
2019-01-07 08:22:00,2019-01-07 08:22:00,145469,61.556,174.620,35.0,9.2,0.16,True
2019-01-07 08:28:00,2019-01-07 08:28:00,145469,61.556,174.614,35.0,9.2,0.16,True
2019-01-07 08:44:00,2019-01-07 08:44:00,145469,61.558,174.610,35.0,9.2,0.16,True
2019-01-07 08:53:00,2019-01-07 08:53:00,145469,61.557,174.612,35.0,9.2,0.16,True
2019-01-07 10:27:00,2019-01-07 10:27:00,145469,61.559,174.598,31.0,9.2,0.16,True
2019-01-07 10:34:00,2019-01-07 10:34:00,145469,61.557,174.600,31.0,9.2,0.16,True
2019-01-07 12:04:00,2019-01-07 12:04:00,145469,61.552,174.590,31.0,9.2,0.16,True
2019-01-07 13:39:00,2019-01-07 13:39:00,145469,61.552,174.593,31.0,9.2,0.12,True
2019-01-07 14:52:00,2019-01-07 14:52:00,145469,61.559,174.599,34.0,9.2,0.12,True
2019-01-07 15:20:00,2019-01-07 15:20:00,145469,61.565,174.613,34.0,9.2,0.12,True
2019-01-07 16:43:00,2019-01-07 16:43:00,145469,61.575,174.611,34.0,9.2,0.12,True
2019-01-07 16:32:00,2019-01-07 16:32:00,145469,61.575,174.608,34.0,9.2,0.12,True
2019-01-07 16:53:00,2019-01-07 16:53:00,145469,61.577,174.612,34.0,9.2,0.12,True
2019-01-07 18:14:00,2019-01-07 18:14:00,145469,61.587,174.576,39.0,9.2,0.12,True
2019-01-07 18:21:00,2019-01-07 18:21:00,145469,61.587,174.593,39.0,9.2,0.12,True
2019-01-07 18:52:00,2019-01-07 18:52:00,145469,61.587,174.577,39.0,9.2,0.08,True
2019-01-07 19:20:00,2019-01-07 19:20:00,145469,61.595,174.575,39.0,9.0,0.08,True
2019-01-07 19:53:00,2019-01-07 19:53:00,145469,61.592,174.556,39.0,9.0,0.08,True
2019-01-07 20:32:00,2019-01-07 20:32:00,145469,61.594,174.566,39.0,9.2,0.08,True
2019-01-07 20:57:00,2019-01-07 20:57:00,145469,61.593,174.550,39.0,9.2,0.08,True
2019-01-07 21:33:00,2019-01-07 21:33:00,145469,61.592,174.540,39.0,9.2,0.08,True
2019-01-07 21:40:00,2019-01-07 21:40:00,145469,61.596,174.543,39.0,9.2,0.08,True
2019-01-07 22:02:00,2019-01-07 22:02:00,145469,61.591,174.516,33.0,9.2,0.08,True
2019-01-07 22:13:00,2019-01-07 22:13:00,145469,61.588,174.531,33.0,9.2,0.08,True
2019-01-07 23:12:00,2019-01-07 23:12:00,145469,61.581,174.517,33.0,9.2,0.08,True
2019-01-07 23:18:00,2019-01-07 23:18:00,145469,61.589,174.533,33.0,9.2,0.08,True
2019-01-07 23:42:00,2019-01-07 23:42:00,145469,61.583,174.514,33.0,9.2,0.08,True
2019-01-08 00:16:00,2019-01-08 00:16:00,145469,61.574,174.522,33.0,9.2,0.08,True
2019-01-08 00:50:00,2019-01-08 00:50:00,145469,61.578,174.513,33.0,9.2,0.08,True
2019-01-08 01:35:00,2019-01-08 01:35:00,145469,61.573,174.505,33.0,9.2,0.08,True
2019-01-08 01:55:00,2019-01-08 01:55:00,145469,61.567,174.503,33.0,9.2,0.08,True
2019-01-08 02:31:00,2019-01-08 02:31:00,145469,61.568,174.517,34.0,9.2,0.08,True
2019-01-08 02:29:00,2019-01-08 02:29:00,145469,61.568,174.520,34.0,9.2,0.08,True
2019-01-08 03:13:00,2019-01-08 03:13:00,145469,61.572,174.530,34.0,9.2,0.04,True
2019-01-08 03:37:00,2019-01-08 03:37:00,145469,61.570,174.522,34.0,9.2,0.04,True
2019-01-08 04:09:00,2019-01-08 04:09:00,145469,61.566,174.541,34.0,9.2,0.04,True
2019-01-08 04:16:00,2019-01-08 04:16:00,145469,61.565,174.537,34.0,9.2,0.04,True
2019-01-08 04:51:00,2019-01-08 04:51:00,145469,61.567,174.543,34.0,9.2,0.04,True
2019-01-08 05:05:00,2019-01-08 05:05:00,145469,61.568,174.541,34.0,9.2,0.04,True
2019-01-08 05:10:00,2019-01-08 05:10:00,145469,61.568,174.545,34.0,9.2,0.04,True
2019-01-08 05:52:00,2019-01-08 05:52:00,145469,61.567,174.548,34.0,9.2,0.04,True
2019-01-08 06:18:00,2019-01-08 06:18:00,145469,61.568,174.548,33.0,9.2,0.04,True
2019-01-08 06:30:00,2019-01-08 06:30:00,145469,61.572,174.543,33.0,9.2,0.04,True
2019-01-08 06:39:00,2019-01-08 06:39:00,145469,61.571,174.542,33.0,9.2,0.04,True
2019-01-08 06:49:00,2019-01-08 06:49:00,145469,61.574,174.545,33.0,9.2,0.04,True
2019-01-08 08:06:00,2019-01-08 08:06:00,145469,61.569,174.563,33.0,9.2,0.04,True
2019-01-08 08:19:00,2019-01-08 08:19:00,145469,61.575,174.532,33.0,9.2,0.04,True
2019-01-08 08:12:00,2019-01-08 08:12:00,145469,61.574,174.553,33.0,9.2,0.04,True
2019-01-08 08:31:00,2019-01-08 08:31:00,145469,61.572,174.552,33.0,9.2,0.04,True
2019-01-08 09:51:00,2019-01-08 09:51:00,145469,61.569,174.543,33.0,9.2,0.04,True
2019-01-08 11:33:00,2019-01-08 11:33:00,145469,61.571,174.548,33.0,9.2,0.04,True
2019-01-08 13:07:00,2019-01-08 13:07:00,145469,61.565,174.573,33.0,9.0,0.04,True
2019-01-08 14:40:00,2019-01-08 14:40:00,145469,61.565,174.594,34.0,9.2,0.04,True
2019-01-08 14:46:00,2019-01-08 14:46:00,145469,61.572,174.590,34.0,9.2,0.04,True
2019-01-08 16:22:00,2019-01-08 16:22:00,145469,61.578,174.598,34.0,9.2,0.04,True
2019-01-08 16:23:00,2019-01-08 16:23:00,145469,61.574,174.606,34.0,9.2,0.04,True
2019-01-08 17:58:00,2019-01-08 17:58:00,145469,61.589,174.600,34.0,9.2,0.04,True
2019-01-08 18:41:00,2019-01-08 18:41:00,145469,61.591,174.589,35.0,9.2,0.04,True
2019-01-08 18:57:00,2019-01-08 18:57:00,145469,61.590,174.585,35.0,9.2,0.04,True
2019-01-08 19:36:00,2019-01-08 19:36:00,145469,61.597,174.585,35.0,9.2,0.04,True
2019-01-08 19:41:00,2019-01-08 19:41:00,145469,61.596,174.559,35.0,9.2,0.04,True
2019-01-08 20:02:00,2019-01-08 20:02:00,145469,61.597,174.569,35.0,9.2,0.04,True
2019-01-08 20:21:00,2019-01-08 20:21:00,145469,61.604,174.561,35.0,9.2,0.04,True
2019-01-08 20:47:00,2019-01-08 20:47:00,145469,61.599,174.554,35.0,9.2,0.04,True
2019-01-08 21:16:00,2019-01-08 21:16:00,145469,61.600,174.550,35.0,9.2,0.04,True
2019-01-08 21:22:00,2019-01-08 21:22:00,145469,61.602,174.541,35.0,9.2,0.04,True
2019-01-08 22:01:00,2019-01-08 22:01:00,145469,61.604,174.525,31.0,9.2,0.04,True
2019-01-08 22:52:00,2019-01-08 22:52:00,145469,61.608,174.505,31.0,9.2,0.04,True
2019-01-08 23:01:00,2019-01-08 23:01:00,145469,61.605,174.502,31.0,9.2,0.04,True
2019-01-08 23:42:00,2019-01-08 23:42:00,145469,61.599,174.495,31.0,9.2,0.04,True
2019-01-09 00:38:00,2019-01-09 00:38:00,145469,61.595,174.473,31.0,9.2,0.04,True
2019-01-09 01:35:00,2019-01-09 01:35:00,145469,61.597,174.448,31.0,9.2,0.04,True
2019-01-09 02:17:00,2019-01-09 02:17:00,145469,61.594,174.454,28.0,9.2,0.04,True
2019-01-09 03:02:00,2019-01-09 03:02:00,145469,61.594,174.453,28.0,9.2,0.04,True
2019-01-09 03:15:00,2019-01-09 03:15:00,145469,61.594,174.453,28.0,9.2,0.04,True
2019-01-09 03:45:00,2019-01-09 03:45:00,145469,61.592,174.439,28.0,9.2,0.04,True
2019-01-09 04:04:00,2019-01-09 04:04:00,145469,61.595,174.453,28.0,9.2,0.04,True
2019-01-09 04:29:00,2019-01-09 04:29:00,145469,61.592,174.440,28.0,9.2,0.04,True
2019-01-09 04:39:00,2019-01-09 04:39:00,145469,61.594,174.438,28.0,9.2,0.04,True
2019-01-09 04:56:00,2019-01-09 04:56:00,145469,61.595,174.429,28.0,9.2,0.04,True
2019-01-09 05:22:00,2019-01-09 05:22:00,145469,61.595,174.445,28.0,9.0,0.04,True
2019-01-09 05:43:00,2019-01-09 05:43:00,145469,61.606,174.438,28.0,9.0,0.04,True
2019-01-09 06:18:00,2019-01-09 06:18:00,145469,61.599,174.419,38.0,9.2,0.04,True
2019-01-09 06:30:00,2019-01-09 06:30:00,145469,61.601,174.412,38.0,9.2,0.04,True
2019-01-09 07:10:00,2019-01-09 07:10:00,145469,61.608,174.404,38.0,9.2,0.04,True
2019-01-09 07:42:00,2019-01-09 07:42:00,145469,61.610,174.398,38.0,9.2,0.04,True
2019-01-09 09:20:00,2019-01-09 09:20:00,145469,61.617,174.369,38.0,9.2,0.04,True
2019-01-09 09:26:00,2019-01-09 09:26:00,145469,61.618,174.362,38.0,9.2,0.04,True
2019-01-09 12:37:00,2019-01-09 12:37:00,145469,61.624,174.329,39.0,9.2,0.04,True
2019-01-09 14:14:00,2019-01-09 14:14:00,145469,61.630,174.307,33.0,9.2,0.04,True
2019-01-09 14:28:00,2019-01-09 14:28:00,145469,61.628,174.309,33.0,9.2,0.04,True
2019-01-09 15:51:00,2019-01-09 15:51:00,145469,61.634,174.320,33.0,9.2,0.04,True
2019-01-09 16:09:00,2019-01-09 16:09:00,145469,61.640,174.306,33.0,9.2,0.04,True
2019-01-09 17:33:00,2019-01-09 17:33:00,145469,61.650,174.292,33.0,9.2,0.04,True
2019-01-09 17:38:00,2019-01-09 17:38:00,145469,61.652,174.290,33.0,9.2,0.04,True
2019-01-09 17:50:00,2019-01-09 17:50:00,145469,61.659,174.290,33.0,9.2,0.04,True
2019-01-09 18:30:00,2019-01-09 18:30:00,145469,61.655,174.280,35.0,9.2,0.04,True
2019-01-09 19:10:00,2019-01-09 19:10:00,145469,61.662,174.261,35.0,9.2,0.04,True
2019-01-09 19:15:00,2019-01-09 19:15:00,145469,61.666,174.272,35.0,9.2,0.04,True
2019-01-09 19:30:00,2019-01-09 19:30:00,145469,61.660,174.265,35.0,9.2,0.04,True
2019-01-09 20:09:00,2019-01-09 20:09:00,145469,61.667,174.235,35.0,9.2,0.04,True
2019-01-09 21:10:00,2019-01-09 21:10:00,145469,61.667,174.208,35.0,9.2,0.04,True
2019-01-09 21:21:00,2019-01-09 21:21:00,145469,61.672,174.223,35.0,9.2,0.04,True
2019-01-09 21:50:00,2019-01-09 21:50:00,145469,61.666,174.200,35.0,9.2,0.04,True
2019-01-09 22:28:00,2019-01-09 22:28:00,145469,61.669,174.186,34.0,9.0,0.04,True
2019-01-09 22:50:00,2019-01-09 22:50:00,145469,61.676,174.198,34.0,9.0,0.04,True
2019-01-09 23:03:00,2019-01-09 23:03:00,145469,61.666,174.188,34.0,9.0,0.04,True
2019-01-09 23:31:00,2019-01-09 23:31:00,145469,61.668,174.161,34.0,9.2,0.04,True
2019-01-09 23:34:00,2019-01-09 23:34:00,145469,61.667,174.171,34.0,9.2,0.04,True
2019-01-10 00:05:00,2019-01-10 00:05:00,145469,61.669,174.156,34.0,9.2,0.04,True
2019-01-10 00:26:00,2019-01-10 00:26:00,145469,61.664,174.158,34.0,9.2,0.04,True
2019-01-10 01:11:00,2019-01-10 01:11:00,145469,61.657,174.162,34.0,9.2,0.04,True
2019-01-10 01:13:00,2019-01-10 01:13:00,145469,61.660,174.165,34.0,9.2,0.04,True
2019-01-10 01:41:00,2019-01-10 01:41:00,145469,61.647,174.156,34.0,9.2,0.04,True
2019-01-10 02:06:00,2019-01-10 02:06:00,145469,61.655,174.154,32.0,9.2,0.04,True
2019-01-10 02:56:00,2019-01-10 02:56:00,145469,61.655,174.132,32.0,9.2,0.00,True
2019-01-10 03:52:00,2019-01-10 03:52:00,145469,61.651,174.170,32.0,9.2,0.00,True
2019-01-10 03:56:00,2019-01-10 03:56:00,145469,61.653,174.163,32.0,9.2,0.00,True
2019-01-10 04:29:00,2019-01-10 04:29:00,145469,61.651,174.173,32.0,9.2,0.00,True
2019-01-10 04:36:00,2019-01-10 04:36:00,145469,61.653,174.168,32.0,9.2,0.00,True
2019-01-10 05:03:00,2019-01-10 05:03:00,145469,61.650,174.170,32.0,9.2,0.00,True
2019-01-10 05:38:00,2019-01-10 05:38:00,145469,61.646,174.176,32.0,9.2,0.00,True
2019-01-10 05:37:00,2019-01-10 05:37:00,145469,61.650,174.175,32.0,9.2,0.00,True
2019-01-10 06:08:00,2019-01-10 06:08:00,145469,61.650,174.178,36.0,9.2,0.00,True
2019-01-10 06:07:00,2019-01-10 06:07:00,145469,61.650,174.179,36.0,9.2,0.00,True
2019-01-10 07:47:00,2019-01-10 07:47:00,145469,61.656,174.189,36.0,9.2,0.00,True
2019-01-10 07:49:00,2019-01-10 07:49:00,145469,61.655,174.185,36.0,9.2,0.00,True
2019-01-10 08:56:00,2019-01-10 08:56:00,145469,61.655,174.191,36.0,9.2,0.00,True
2019-01-10 09:30:00,2019-01-10 09:30:00,145469,61.656,174.199,36.0,9.2,0.00,True
2019-01-10 09:33:00,2019-01-10 09:33:00,145469,61.655,174.198,36.0,9.2,0.00,True
2019-01-10 10:33:00,2019-01-10 10:33:00,145469,61.655,174.190,41.0,9.2,0.00,True
2019-01-10 13:44:00,2019-01-10 13:44:00,145469,61.654,174.237,41.0,9.2,0.00,True
2019-01-10 14:16:00,2019-01-10 14:16:00,145469,61.651,174.253,34.0,9.2,0.00,True
2019-01-10 15:23:00,2019-01-10 15:23:00,145469,61.655,174.268,34.0,9.0,0.00,True
2019-01-10 15:57:00,2019-01-10 15:57:00,145469,61.653,174.284,34.0,9.0,-0.04,True
2019-01-10 17:38:00,2019-01-10 17:38:00,145469,61.667,174.344,34.0,9.2,-0.04,True
2019-01-10 18:17:00,2019-01-10 18:17:00,145469,61.662,174.330,29.0,9.2,-0.04,True
2019-01-10 18:47:00,2019-01-10 18:47:00,145469,61.667,174.343,29.0,9.2,-0.04,True
2019-01-10 19:18:00,2019-01-10 19:18:00,145469,61.669,174.347,29.0,9.2,-0.04,True
2019-01-10 19:56:00,2019-01-10 19:56:00,145469,61.673,174.350,29.0,9.2,-0.04,True
2019-01-10 19:58:00,2019-01-10 19:58:00,145469,61.676,174.356,29.0,9.2,-0.04,True
2019-01-10 20:25:00,2019-01-10 20:25:00,145469,61.670,174.350,29.0,9.2,-0.04,True
2019-01-10 20:58:00,2019-01-10 20:58:00,145469,61.680,174.349,29.0,9.2,-0.04,True
2019-01-10 21:38:00,2019-01-10 21:38:00,145469,61.681,174.364,29.0,9.2,-0.04,True
2019-01-10 21:38:00,2019-01-10 21:38:00,145469,61.680,174.366,29.0,9.2,-0.04,True
2019-01-10 22:05:00,2019-01-10 22:05:00,145469,61.679,174.357,24.0,9.2,-0.04,True
2019-01-10 22:39:00,2019-01-10 22:39:00,145469,61.681,174.359,24.0,9.2,-0.04,True
2019-01-10 22:39:00,2019-01-10 22:39:00,145469,61.679,174.367,24.0,9.2,-0.04,True
2019-01-10 23:25:00,2019-01-10 23:25:00,145469,61.677,174.376,24.0,9.2,-0.04,True
2019-01-10 23:19:00,2019-01-10 23:19:00,145469,61.683,174.365,24.0,9.2,-0.04,True
2019-01-10 23:40:00,2019-01-10 23:40:00,145469,61.685,174.371,24.0,9.2,-0.04,True
2019-01-11 00:16:00,2019-01-11 00:16:00,145469,61.682,174.366,24.0,9.2,-0.04,True
2019-01-11 00:54:00,2019-01-11 00:54:00,145469,61.677,174.381,24.0,9.2,-0.08,True
2019-01-11 00:59:00,2019-01-11 00:59:00,145469,61.669,174.375,24.0,9.2,-0.08,True
2019-01-11 01:17:00,2019-01-11 01:17:00,145469,61.673,174.375,24.0,9.2,-0.08,True
2019-01-11 02:35:00,2019-01-11 02:35:00,145469,61.670,174.412,30.0,9.2,-0.08,True
2019-01-11 02:38:00,2019-01-11 02:38:00,145469,61.668,174.418,30.0,9.2,-0.08,True
2019-01-11 02:56:00,2019-01-11 02:56:00,145469,61.669,174.424,30.0,9.2,-0.08,True
2019-01-11 03:25:00,2019-01-11 03:25:00,145469,61.665,174.432,30.0,9.2,-0.08,True
2019-01-11 03:40:00,2019-01-11 03:40:00,145469,61.667,174.442,30.0,9.2,-0.08,True
2019-01-11 04:14:00,2019-01-11 04:14:00,145469,61.669,174.464,30.0,9.2,-0.08,True
2019-01-11 04:15:00,2019-01-11 04:15:00,145469,61.660,174.463,30.0,9.2,-0.08,True
2019-01-11 04:36:00,2019-01-11 04:36:00,145469,61.664,174.470,30.0,9.2,-0.12,True
2019-01-11 05:01:00,2019-01-11 05:01:00,145469,61.663,174.479,30.0,9.2,-0.08,True
2019-01-11 05:15:00,2019-01-11 05:15:00,145469,61.659,174.484,30.0,9.2,-0.08,True
2019-01-11 05:20:00,2019-01-11 05:20:00,145469,61.668,174.487,30.0,9.2,-0.08,True
2019-01-11 05:56:00,2019-01-11 05:56:00,145469,61.667,174.506,33.0,9.2,-0.12,True
2019-01-11 06:16:00,2019-01-11 06:16:00,145469,61.666,174.514,33.0,9.2,-0.12,True
2019-01-11 06:40:00,2019-01-11 06:40:00,145469,61.666,174.506,33.0,9.2,-0.12,True
2019-01-11 06:57:00,2019-01-11 06:57:00,145469,61.669,174.533,33.0,9.2,-0.12,True
2019-01-11 07:27:00,2019-01-11 07:27:00,145469,61.671,174.554,33.0,9.2,-0.12,True
2019-01-11 07:56:00,2019-01-11 07:56:00,145469,61.675,174.542,33.0,9.2,-0.08,True
2019-01-11 08:19:00,2019-01-11 08:19:00,145469,61.679,174.560,33.0,9.0,-0.12,True
2019-01-11 08:33:00,2019-01-11 08:33:00,145469,61.680,174.548,33.0,9.0,-0.12,True
2019-01-11 09:09:00,2019-01-11 09:09:00,145469,61.683,174.573,33.0,9.0,-0.12,True
2019-01-11 09:20:00,2019-01-11 09:20:00,145469,61.684,174.581,33.0,9.2,-0.12,True
2019-01-11 10:04:00,2019-01-11 10:04:00,145469,61.688,174.583,30.0,9.2,-0.12,True
2019-01-11 13:18:00,2019-01-11 13:18:00,145469,61.696,174.633,30.0,9.2,-0.16,True
2019-01-11 14:04:00,2019-01-11 14:04:00,145469,61.692,174.636,32.0,9.2,-0.16,True
2019-01-11 14:51:00,2019-01-11 14:51:00,145469,61.701,174.663,32.0,9.2,-0.16,True
2019-01-11 15:46:00,2019-01-11 15:46:00,145469,61.702,174.691,32.0,9.2,-0.16,True
2019-01-11 16:35:00,2019-01-11 16:35:00,145469,61.710,174.691,32.0,9.2,-0.20,True
2019-01-11 16:41:00,2019-01-11 16:41:00,145469,61.711,174.698,32.0,9.2,-0.20,True
2019-01-11 18:05:00,2019-01-11 18:05:00,145469,61.715,174.732,35.0,9.2,-0.20,True
2019-01-11 18:14:00,2019-01-11 18:14:00,145469,61.717,174.730,35.0,9.2,-0.20,True
2019-01-11 18:18:00,2019-01-11 18:18:00,145469,61.717,174.732,35.0,9.2,-0.20,True
2019-01-11 19:08:00,2019-01-11 19:08:00,145469,61.727,174.751,35.0,9.2,-0.20,True
2019-01-11 19:38:00,2019-01-11 19:38:00,145469,61.729,174.754,35.0,9.2,-0.20,True
2019-01-11 19:46:00,2019-01-11 19:46:00,145469,61.729,174.747,35.0,9.2,-0.20,True
2019-01-11 21:25:00,2019-01-11 21:25:00,145469,61.741,174.757,35.0,9.2,-0.20,True
2019-01-11 21:26:00,2019-01-11 21:26:00,145469,61.742,174.753,35.0,9.2,-0.20,True
2019-01-11 21:36:00,2019-01-11 21:36:00,145469,61.747,174.760,35.0,9.2,-0.20,True
2019-01-11 22:19:00,2019-01-11 22:19:00,145469,61.753,174.783,31.0,9.2,-0.20,True
2019-01-11 22:27:00,2019-01-11 22:27:00,145469,61.751,174.770,31.0,9.2,-0.20,True
2019-01-11 22:53:00,2019-01-11 22:53:00,145469,61.748,174.756,31.0,9.2,-0.20,True
2019-01-11 23:08:00,2019-01-11 23:08:00,145469,61.753,174.760,31.0,9.2,-0.20,True
2019-01-11 23:16:00,2019-01-11 23:16:00,145469,61.749,174.757,31.0,9.2,-0.20,True
2019-01-12 00:04:00,2019-01-12 00:04:00,145469,61.753,174.757,31.0,9.2,-0.20,True
2019-01-12 00:47:00,2019-01-12 00:47:00,145469,61.760,174.771,31.0,9.2,-0.24,True
2019-01-12 01:41:00,2019-01-12 01:41:00,145469,61.752,174.755,31.0,9.0,-0.24,True
2019-01-12 01:41:00,2019-01-12 01:41:00,145469,61.753,174.760,31.0,9.0,-0.24,True
2019-01-12 02:30:00,2019-01-12 02:30:00,145469,61.749,174.771,32.0,9.2,-0.24,True
2019-01-12 03:28:00,2019-01-12 03:28:00,145469,61.750,174.768,32.0,9.2,-0.28,True
2019-01-12 03:53:00,2019-01-12 03:53:00,145469,61.751,174.771,32.0,9.2,-0.28,True
2019-01-12 04:04:00,2019-01-12 04:04:00,145469,61.746,174.781,32.0,9.2,-0.28,True
2019-01-12 04:12:00,2019-01-12 04:12:00,145469,61.749,174.783,32.0,9.2,-0.28,True
2019-01-12 04:29:00,2019-01-12 04:29:00,145469,61.747,174.794,32.0,9.2,-0.28,True
2019-01-12 05:06:00,2019-01-12 05:06:00,145469,61.747,174.804,32.0,9.2,-0.32,True
2019-01-12 05:53:00,2019-01-12 05:53:00,145469,61.745,174.824,32.0,9.2,-0.32,True
2019-01-12 06:16:00,2019-01-12 06:16:00,145469,61.749,174.807,34.0,9.2,-0.32,True
2019-01-12 06:36:00,2019-01-12 06:36:00,145469,61.751,174.830,34.0,9.2,-0.32,True
2019-01-12 07:07:00,2019-01-12 07:07:00,145469,61.752,174.829,34.0,9.2,-0.32,True
2019-01-12 07:24:00,2019-01-12 07:24:00,145469,61.753,174.831,34.0,9.2,-0.36,True
2019-01-12 07:29:00,2019-01-12 07:29:00,145469,61.754,174.837,34.0,9.2,-0.36,True
2019-01-12 07:48:00,2019-01-12 07:48:00,145469,61.755,174.841,34.0,9.2,-0.32,True
2019-01-12 08:12:00,2019-01-12 08:12:00,145469,61.758,174.836,34.0,9.2,-0.32,True
2019-01-12 08:47:00,2019-01-12 08:47:00,145469,61.758,174.846,34.0,9.2,-0.36,True
2019-01-12 09:11:00,2019-01-12 09:11:00,145469,61.759,174.846,34.0,9.2,-0.32,True
2019-01-12 09:32:00,2019-01-12 09:32:00,145469,61.763,174.853,34.0,9.2,-0.36,True
2019-01-12 09:54:00,2019-01-12 09:54:00,145469,61.769,174.850,34.0,9.2,-0.36,True
2019-01-12 11:11:00,2019-01-12 11:11:00,145469,61.773,174.867,27.0,9.2,-0.40,True
2019-01-12 14:20:00,2019-01-12 14:20:00,145469,61.775,174.868,31.0,9.2,-0.44,True
2019-01-12 15:34:00,2019-01-12 15:34:00,145469,61.785,174.884,31.0,9.2,-0.44,True
2019-01-12 16:04:00,2019-01-12 16:04:00,145469,61.783,174.878,31.0,9.2,-0.44,True
2019-01-12 16:15:00,2019-01-12 16:15:00,145469,61.784,174.882,31.0,9.2,-0.44,True
2019-01-12 17:44:00,2019-01-12 17:44:00,145469,61.787,174.901,31.0,9.2,-0.44,True
2019-01-12 17:53:00,2019-01-12 17:53:00,145469,61.783,174.875,31.0,9.2,-0.44,True
2019-01-12 17:56:00,2019-01-12 17:56:00,145469,61.785,174.883,31.0,9.2,-0.44,True
2019-01-12 18:55:00,2019-01-12 18:55:00,145469,61.792,174.902,34.0,9.0,-0.44,True
2019-01-12 19:13:00,2019-01-12 19:13:00,145469,61.794,174.897,34.0,9.2,-0.44,True
2019-01-12 19:36:00,2019-01-12 19:36:00,145469,61.797,174.898,34.0,9.2,-0.44,True
2019-01-12 19:35:00,2019-01-12 19:35:00,145469,61.799,174.896,34.0,9.2,-0.44,True
2019-01-12 20:35:00,2019-01-12 20:35:00,145469,61.802,174.907,34.0,9.2,-0.44,True
2019-01-12 21:17:00,2019-01-12 21:17:00,145469,61.806,174.892,34.0,9.2,-0.44,True
2019-01-12 21:58:00,2019-01-12 21:58:00,145469,61.807,174.875,29.0,9.2,-0.48,True
2019-01-12 22:32:00,2019-01-12 22:32:00,145469,61.817,174.894,29.0,9.2,-0.48,True
2019-01-12 22:53:00,2019-01-12 22:53:00,145469,61.818,174.871,29.0,9.2,-0.48,True
2019-01-12 22:55:00,2019-01-12 22:55:00,145469,61.816,174.890,29.0,9.2,-0.48,True
2019-01-13 00:12:00,2019-01-13 00:12:00,145469,61.816,174.873,29.0,9.2,-0.48,True
2019-01-13 00:30:00,2019-01-13 00:30:00,145469,61.823,174.868,29.0,9.2,-0.48,True
2019-01-13 00:36:00,2019-01-13 00:36:00,145469,61.818,174.868,29.0,9.2,-0.48,True
2019-01-13 01:32:00,2019-01-13 01:32:00,145469,61.817,174.872,29.0,9.2,-0.48,True
2019-01-13 01:52:00,2019-01-13 01:52:00,145469,61.817,174.874,29.0,9.2,-0.48,True
2019-01-13 02:07:00,2019-01-13 02:07:00,145469,61.812,174.871,30.0,9.2,-0.48,True
2019-01-13 02:16:00,2019-01-13 02:16:00,145469,61.809,174.869,30.0,9.2,-0.48,True
2019-01-13 03:10:00,2019-01-13 03:10:00,145469,61.811,174.890,30.0,9.2,-0.52,True
2019-01-13 03:43:00,2019-01-13 03:43:00,145469,61.812,174.870,30.0,9.2,-0.52,True
2019-01-13 03:54:00,2019-01-13 03:54:00,145469,61.808,174.871,30.0,9.2,-0.52,True
2019-01-13 04:39:00,2019-01-13 04:39:00,145469,61.811,174.891,30.0,9.2,-0.52,True
2019-01-13 04:59:00,2019-01-13 04:59:00,145469,61.808,174.894,30.0,9.2,-0.52,True
2019-01-13 05:06:00,2019-01-13 05:06:00,145469,61.809,174.894,30.0,9.2,-0.52,True
2019-01-13 05:30:00,2019-01-13 05:30:00,145469,61.812,174.885,30.0,9.2,-0.52,True
2019-01-13 05:35:00,2019-01-13 05:35:00,145469,61.812,174.885,30.0,9.2,-0.56,True
2019-01-13 05:43:00,2019-01-13 05:43:00,145469,61.808,174.901,30.0,9.2,-0.56,True
2019-01-13 06:46:00,2019-01-13 06:46:00,145469,61.808,174.918,40.0,9.2,-0.56,True
2019-01-13 07:18:00,2019-01-13 07:18:00,145469,61.812,174.929,40.0,9.2,-0.56,True
2019-01-13 07:52:00,2019-01-13 07:52:00,145469,61.815,174.928,40.0,9.2,-0.60,True
